play_id,title,group_id,dominant_theme,theme_combination,avg_intensity,peak_scene_id,scene_count,speech_count,node_count,edge_count,density,linkage_hypotheses
01010017,烟鬼叹,01000000,家庭伦理,家庭伦理 + 神怪仙佛 + 婚恋离合,30.969971,scene_002,2,14,3,1,0.333333,
01011001,渑池会,01000000,仕途功名,仕途功名 + 权谋战争 + 婚恋离合,31.901536,scene_001,10,275,31,168,0.36129,
01011002,请宋灵,01000000,仕途功名,仕途功名 + 权谋战争 + 家庭伦理,48.406207,scene_010,20,223,20,63,0.331579,剧情存在多峰值推进
01011003,回龙阁,01000000,仕途功名,仕途功名 + 家庭伦理 + 公案审判,54.314817,scene_001,1,88,8,21,0.75,
01011004,烧绵山,01000000,家庭伦理,家庭伦理 + 仕途功名 + 忠义报国,33.636661,scene_011,15,137,9,20,0.555556,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
01011005,监酒令,01000000,仕途功名,仕途功名 + 家庭伦理 + 忠义报国,25.412703,scene_006,7,212,21,91,0.433333,剧情存在多峰值推进
01011007,芦花河,01000000,婚恋离合,婚恋离合 + 权谋战争 + 家庭伦理,52.055086,scene_001,1,94,7,21,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
01011008,马上缘,01000000,家庭伦理,家庭伦理 + 权谋战争 + 婚恋离合,36.678162,scene_006,11,288,19,76,0.444444,剧情存在多峰值推进
01011009,拿高登,01000000,家庭伦理,家庭伦理 + 忠奸冲突 + 婚恋离合,28.266479,scene_014,15,234,22,72,0.311688,剧情存在多峰值推进
01011010,明月珠,01000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,35.178446,scene_001,1,87,3,3,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
01011011,白马坡,01000000,权谋战争,权谋战争 + 公案审判 + 仕途功名,56.79368,scene_003,5,112,14,50,0.549451,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
01011012,摩天岭,01000000,家庭伦理,家庭伦理 + 权谋战争 + 仕途功名,43.020821,scene_008,8,192,19,59,0.345029,剧情存在多峰值推进
01011013,赵颜借寿,01000000,家庭伦理,家庭伦理 + 仕途功名 + 公案审判,33.647086,scene_001,1,84,3,3,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
01011014,洛阳桥,01000000,家庭伦理,家庭伦理 + 神怪仙佛 + 仕途功名,29.016465,scene_006,7,183,16,25,0.208333,剧情存在多峰值推进
01011016,送银灯,01000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,34.73239,scene_001,1,81,3,3,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
01012001,泥马渡康王,01000000,家庭伦理,家庭伦理 + 仕途功名 + 权谋战争,42.77034,scene_007,8,279,21,99,0.471429,
01012002,闹江州,01000000,家庭伦理,家庭伦理 + 公案审判 + 权谋战争,32.94594,scene_012,17,524,33,145,0.274621,剧情存在多峰值推进
01012003,高平关,01000000,家庭伦理,家庭伦理 + 仕途功名 + 婚恋离合,39.577243,scene_002,3,138,6,13,0.866667,伦理/婚恋主题依赖较密集的人物关系呈现
01012004,莲花湖,01000000,家庭伦理,家庭伦理 + 离别流亡 + 权谋战争,42.532389,scene_010,15,411,36,226,0.35873,剧情存在多峰值推进
01012005,打銮驾,01000000,仕途功名,仕途功名 + 家庭伦理 + 公案审判,42.486062,scene_003,4,51,5,10,1.0,
01012006,少华山,01000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,31.587888,scene_001,1,71,5,6,0.6,伦理/婚恋主题依赖较密集的人物关系呈现
01012007,贵妃醉酒,01000000,仕途功名,仕途功名 + 家庭伦理 + 婚恋离合,29.015104,scene_001,1,84,6,10,0.666667,
01012008,春秋配,01000000,家庭伦理,家庭伦理 + 离别流亡 + 婚恋离合,43.219636,scene_001,3,183,4,5,0.833333,伦理/婚恋主题依赖较密集的人物关系呈现
01012011,赶三关,01000000,仕途功名,仕途功名 + 权谋战争 + 婚恋离合,41.302091,scene_003,5,145,8,17,0.607143,
01012012,南阳关,01000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,59.883491,scene_005,12,82,10,17,0.377778,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
01012014,血手印,01000000,家庭伦理,家庭伦理 + 公案审判 + 婚恋离合,50.576809,scene_001,2,116,9,26,0.722222,伦理/婚恋主题依赖较密集的人物关系呈现
01012015,一捧雪,01000000,公案审判,公案审判 + 家庭伦理 + 婚恋离合,48.847638,scene_002,2,200,9,28,0.777778,高冲突主题与较强叙事强度同步
01012016,双观星,01000000,权谋战争,权谋战争 + 仕途功名 + 家庭伦理,37.583873,scene_001,1,14,3,3,1.0,高冲突主题与较强叙事强度同步;单场折子戏呈现集中式关系网络
01013001,司马逼宫,01000000,仕途功名,仕途功名 + 权谋战争 + 家庭伦理,51.333968,scene_004,4,189,10,24,0.533333,
01013002,审刺客,01000000,公案审判,公案审判 + 仕途功名 + 权谋战争,47.031509,scene_002,2,83,12,56,0.848485,高冲突主题与较强叙事强度同步
01013003,赠别挑袍,01000000,权谋战争,权谋战争 + 仕途功名 + 离别流亡,40.019742,scene_003,4,60,11,26,0.472727,高冲突主题与较强叙事强度同步
01013004,借赵云,01000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,49.39892,scene_006,9,73,7,15,0.714286,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
01013005,御林郡,01000000,权谋战争,权谋战争 + 仕途功名 + 家庭伦理,33.652218,scene_001,3,53,8,14,0.5,高冲突主题与较强叙事强度同步
01013006,奇冤报,01000000,家庭伦理,家庭伦理 + 神怪仙佛 + 离别流亡,27.63878,scene_005,5,55,5,6,0.6,伦理/婚恋主题依赖较密集的人物关系呈现
01013007,恶虎村,01000000,家庭伦理,家庭伦理 + 权谋战争 + 仕途功名,40.842468,scene_006,11,242,15,62,0.590476,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
01013008,皮匠杀妻,01000000,家庭伦理,家庭伦理 + 离别流亡 + 婚恋离合,25.394528,scene_005,5,191,4,6,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
01013009,罗四虎,01000000,家庭伦理,家庭伦理 + 仕途功名 + 权谋战争,45.03246,scene_005,11,87,10,11,0.244444,剧情存在多峰值推进
01013010,八蜡庙,01000000,家庭伦理,家庭伦理 + 公案审判 + 婚恋离合,44.856963,scene_007,13,174,20,92,0.484211,剧情存在多峰值推进
01013011,伐东吴,01000000,权谋战争,权谋战争 + 忠奸冲突 + 忠义报国,62.019221,scene_004,7,49,10,14,0.311111,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
01013012,战太平,01000000,权谋战争,权谋战争 + 家庭伦理 + 婚恋离合,52.631582,scene_002,14,99,10,19,0.422222,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
01013013,刺巴杰,01000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,33.051194,scene_006,7,126,10,23,0.511111,伦理/婚恋主题依赖较密集的人物关系呈现
01013014,金钱豹,01000000,家庭伦理,家庭伦理 + 神怪仙佛 + 婚恋离合,23.58372,scene_002,13,115,15,52,0.495238,剧情存在多峰值推进
01013015,玉门关,01000000,仕途功名,仕途功名 + 权谋战争 + 家庭伦理,34.88844,scene_002,6,56,6,8,0.533333,剧情存在多峰值推进
01013016,贾家楼,01000000,家庭伦理,家庭伦理 + 权谋战争 + 忠奸冲突,33.342391,scene_009,12,136,19,63,0.368421,剧情存在多峰值推进
01013017,药茶计,01000000,家庭伦理,家庭伦理 + 公案审判 + 仕途功名,56.137878,scene_002,3,59,7,21,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
01013018,老黄请医,01000000,家庭伦理,家庭伦理 + 离别流亡 + 公案审判,29.449328,scene_001,1,212,4,3,0.5,
01013019,黛玉葬花,01000000,家庭伦理,家庭伦理 + 婚恋离合 + 神怪仙佛,24.807381,scene_001,2,45,3,3,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
01013020,花蝴蝶,01000000,家庭伦理,家庭伦理 + 公案审判 + 仕途功名,37.051781,scene_003,5,129,20,83,0.436842,
01014001,鲁肃求计,01000000,婚恋离合,婚恋离合 + 权谋战争 + 仕途功名,29.119504,scene_002,2,86,4,4,0.666667,伦理/婚恋主题依赖较密集的人物关系呈现
01014002,铁笼山,01000000,权谋战争,权谋战争 + 仕途功名 + 家庭伦理,44.129916,scene_002,7,79,9,13,0.361111,高冲突主题与较强叙事强度同步
01014003,浔阳楼,01000000,家庭伦理,家庭伦理 + 权谋战争 + 忠奸冲突,42.813934,scene_001,3,55,8,19,0.678571,伦理/婚恋主题依赖较密集的人物关系呈现
01014004,秦淮河,01000000,家庭伦理,家庭伦理 + 离别流亡 + 仕途功名,33.813914,scene_002,2,111,7,17,0.809524,伦理/婚恋主题依赖较密集的人物关系呈现
01014005,打樱桃,01000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,28.915135,scene_004,7,199,8,22,0.785714,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
01014006,丁甲山,01000000,家庭伦理,家庭伦理 + 离别流亡 + 婚恋离合,37.274317,scene_008,9,155,12,24,0.363636,
01014007,淮安府,01000000,家庭伦理,家庭伦理 + 离别流亡 + 仕途功名,31.615824,scene_003,7,50,7,12,0.571429,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
01014008,雪杯圆,01000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,47.338916,scene_001,2,50,3,3,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
01014009,除三害,01000000,复仇雪恨,复仇雪恨 + 仕途功名 + 婚恋离合,37.73075,scene_001,1,47,2,1,1.0,高冲突主题与较强叙事强度同步;单场折子戏呈现集中式关系网络
01014010,错杀奸,01000000,家庭伦理,家庭伦理 + 忠奸冲突 + 婚恋离合,38.892284,scene_001,5,115,6,15,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
01014011,锁五龙,01000000,家庭伦理,家庭伦理 + 权谋战争 + 忠义报国,40.509438,scene_001,1,22,6,15,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
01014012,摘缨会,01000000,仕途功名,仕途功名 + 权谋战争 + 公案审判,48.745002,scene_002,7,71,9,22,0.611111,剧情存在多峰值推进
01014013,度白俭,01000000,家庭伦理,家庭伦理 + 神怪仙佛 + 公案审判,34.273187,scene_002,2,72,6,15,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
01014014,罗锅子抢亲,01000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,24.212678,scene_003,4,204,10,18,0.4,
01014015,挡亮,01000000,权谋战争,权谋战争 + 家庭伦理 + 离别流亡,45.321968,scene_001,1,17,4,6,1.0,高冲突主题与较强叙事强度同步;单场折子戏呈现集中式关系网络
01014016,董家山,01000000,权谋战争,权谋战争 + 家庭伦理 + 公案审判,50.887666,scene_001,2,128,4,6,1.0,高冲突主题与较强叙事强度同步
01014018,云台观,01000000,仕途功名,仕途功名 + 权谋战争 + 家庭伦理,52.049338,scene_001,2,40,10,27,0.6,
01014019,五花洞,01000000,神怪仙佛,神怪仙佛 + 公案审判 + 家庭伦理,28.086441,scene_006,7,132,17,61,0.448529,神怪主题可与舞台行动和情节转折联动分析
01014020,红梅阁,01000000,婚恋离合,婚恋离合 + 神怪仙佛 + 权谋战争,70.025449,scene_007,9,70,5,6,0.6,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
01014021,恶虎庄,01000000,家庭伦理,家庭伦理 + 仕途功名 + 婚恋离合,27.660495,scene_001,6,126,11,24,0.436364,剧情存在多峰值推进
01014022,四杰村,01000000,家庭伦理,家庭伦理 + 婚恋离合 + 复仇雪恨,50.468712,scene_011,11,107,16,42,0.35,剧情存在多峰值推进
01015001,马嵬坡,01000000,家庭伦理,家庭伦理 + 权谋战争 + 仕途功名,43.244454,scene_003,3,32,4,4,0.666667,伦理/婚恋主题依赖较密集的人物关系呈现
01015002,古城相会,01000000,家庭伦理,家庭伦理 + 权谋战争 + 离别流亡,25.642536,scene_001,7,150,10,21,0.466667,剧情存在多峰值推进
01015003,潞安州,01000000,权谋战争,权谋战争 + 家庭伦理 + 婚恋离合,48.420143,scene_009,10,148,18,51,0.333333,高冲突主题与较强叙事强度同步
01015004,扫松下书,01000000,家庭伦理,家庭伦理 + 仕途功名 + 婚恋离合,27.496676,scene_001,1,138,3,3,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
01015006,英杰烈,01000000,家庭伦理,家庭伦理 + 婚恋离合 + 权谋战争,39.661931,scene_013,36,449,26,94,0.289231,剧情存在多峰值推进
01015007,南屏山,01000000,权谋战争,权谋战争 + 婚恋离合 + 家庭伦理,39.441672,scene_007,7,68,7,13,0.619048,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
01015008,疯僧扫秦,01000000,家庭伦理,家庭伦理 + 神怪仙佛 + 公案审判,24.853785,scene_001,1,185,4,6,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
01015009,盗魂铃,01000000,家庭伦理,家庭伦理 + 神怪仙佛 + 离别流亡,39.559765,scene_005,5,36,4,2,0.333333,剧情存在多峰值推进
01015010,紫荆树,01000000,家庭伦理,家庭伦理 + 婚恋离合 + 仕途功名,30.091161,scene_001,2,78,5,8,0.8,伦理/婚恋主题依赖较密集的人物关系呈现
01015011,庆阳图,01000000,仕途功名,仕途功名 + 家庭伦理 + 公案审判,38.893309,scene_004,7,69,12,30,0.454545,剧情存在多峰值推进
01015012,一捧雪,01000000,家庭伦理,家庭伦理 + 离别流亡 + 仕途功名,37.652618,scene_003,8,196,13,36,0.461538,剧情存在多峰值推进
01015014,赵家楼,01000000,家庭伦理,家庭伦理 + 仕途功名 + 离别流亡,36.593126,scene_008,15,87,12,18,0.272727,剧情存在多峰值推进
01015015,三气周瑜,01000000,权谋战争,权谋战争 + 仕途功名 + 婚恋离合,46.98879,scene_001,5,61,13,25,0.320513,高冲突主题与较强叙事强度同步
01015016,八郎探母,01000000,家庭伦理,家庭伦理 + 权谋战争 + 婚恋离合,53.491355,scene_004,7,192,19,91,0.532164,伦理/婚恋主题依赖较密集的人物关系呈现
01015017,临潼山,01000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,64.224423,scene_002,9,143,15,41,0.390476,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
01016001,骂杨广,01000000,仕途功名,仕途功名 + 家庭伦理 + 权谋战争,54.962365,scene_001,1,32,8,21,0.75,
01016002,蒯彻装疯,01000000,仕途功名,仕途功名 + 家庭伦理 + 权谋战争,65.882372,scene_001,3,98,10,33,0.733333,
01016003,单刀赴会,01000000,权谋战争,权谋战争 + 家庭伦理 + 婚恋离合,32.319072,scene_003,5,84,11,26,0.472727,高冲突主题与较强叙事强度同步
01016005,未央宫,01000000,仕途功名,仕途功名 + 公案审判 + 权谋战争,46.166437,scene_001,1,70,6,15,1.0,单场折子戏呈现集中式关系网络
01016006,取南郡,01000000,权谋战争,权谋战争 + 婚恋离合 + 家庭伦理,55.058205,scene_001,10,153,21,59,0.280952,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
01016007,春香闹学,01000000,家庭伦理,家庭伦理 + 婚恋离合 + 公案审判,29.116679,scene_001,1,184,4,6,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
01016008,拾玉镯,01000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,29.343075,scene_002,3,97,3,2,0.666667,伦理/婚恋主题依赖较密集的人物关系呈现
01016009,大锯缸,01000000,家庭伦理,家庭伦理 + 神怪仙佛 + 仕途功名,16.335547,scene_001,4,72,6,12,0.8,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
01016010,三让徐州,01000000,权谋战争,权谋战争 + 家庭伦理 + 婚恋离合,31.220858,scene_002,6,102,12,40,0.606061,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
01016011,骂王朗,01000000,权谋战争,权谋战争 + 仕途功名 + 忠奸冲突,54.462091,scene_003,4,60,9,19,0.527778,高冲突主题与较强叙事强度同步
01016014,破洪州,01000000,权谋战争,权谋战争 + 家庭伦理 + 公案审判,47.919076,scene_003,6,169,10,33,0.733333,高冲突主题与较强叙事强度同步
01016015,背娃入府,01000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,24.86333,scene_001,1,153,5,10,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
01016016,三上轿,01000000,家庭伦理,家庭伦理 + 婚恋离合 + 公案审判,46.17408,scene_001,1,114,8,28,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
01016017,郿邬县,01000000,家庭伦理,家庭伦理 + 公案审判 + 婚恋离合,37.154028,scene_002,3,150,14,82,0.901099,伦理/婚恋主题依赖较密集的人物关系呈现
01016018,妙善出家,01000000,仕途功名,仕途功名 + 家庭伦理 + 神怪仙佛,35.155362,scene_001,3,33,5,10,1.0,
01017001,风波亭,01000000,权谋战争,权谋战争 + 仕途功名 + 忠奸冲突,47.631347,scene_003,30,512,50,197,0.160816,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
01017002,三上殿,01000000,仕途功名,仕途功名 + 家庭伦理 + 忠义报国,38.478097,scene_003,3,107,11,55,1.0,
01017003,假金牌,01000000,仕途功名,仕途功名 + 家庭伦理 + 权谋战争,45.222884,scene_002,4,361,16,66,0.55,
01017004,襄阳宴,01000000,权谋战争,权谋战争 + 家庭伦理 + 离别流亡,37.735229,scene_007,10,163,19,63,0.368421,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
01017006,张古董借妻,01000000,家庭伦理,家庭伦理 + 婚恋离合 + 公案审判,32.512031,scene_003,5,178,13,37,0.474359,
